  409.09 4820.07  70.100 13.8 88 189 14 88 189 14    3.9  294.1 9999.0 9999.0 9999.0 9999.0    4.0  160.0
  409.09 4820.07  70.100 13.8 88 189 15 88 189 15    4.0  294.4 9999.0 9999.0 9999.0 9999.0    4.0  160.0
  409.09 4820.07  70.100 13.8 88 189 16 88 189 16    2.9  293.5 9999.0 9999.0 9999.0 9999.0    5.0  170.0
  409.09 4820.07  70.100 13.8 88 189 17 88 189 17    3.0  292.9 9999.0 9999.0 9999.0 9999.0    3.0  190.0
  409.09 4820.07  70.100 13.8 88 189 18 88 189 18    1.5  292.5 9999.0 9999.0 9999.0 9999.0    3.0  190.0
  409.09 4820.07  70.100 13.8 88 189 19 88 189 19    1.6  292.3 9999.0 9999.0 9999.0 9999.0    3.0  210.0
  409.09 4820.07  70.100 13.8 88 189 20 88 189 20    1.4  291.9 9999.0 9999.0 9999.0 9999.0    3.0  220.0
  409.09 4820.07  70.100 13.8 88 189 21 88 189 21    1.3  291.8 9999.0 9999.0 9999.0 9999.0    2.0  220.0
  409.09 4820.07  70.100 13.8 88 189 22 88 189 22    1.3  292.1 9999.0 9999.0 9999.0 9999.0    2.0  210.0
  409.09 4820.07  70.100 13.8 88 189 23 88 189 23    1.5  291.9 9999.0 9999.0 9999.0 9999.0    4.0  170.0
  409.09 4820.07  70.100 13.8 88 190  0 88 190  0    1.1  291.4 9999.0 9999.0 9999.0 9999.0    4.0  200.0
  409.09 4820.07  70.100 13.8 88 190  1 88 190  1    1.1  291.0 9999.0 9999.0 9999.0 9999.0    4.0  200.0
  409.09 4820.07  70.100 13.8 88 190  2 88 190  2     .8  290.6 9999.0 9999.0 9999.0 9999.0    2.0  230.0
  409.09 4820.07  70.100 13.8 88 190  3 88 190  3     .7  290.5 9999.0 9999.0 9999.0 9999.0    2.0  220.0
  409.09 4820.07  70.100 13.8 88 190  4 88 190  4     .8  290.6 9999.0 9999.0 9999.0 9999.0    5.0  200.0
  409.09 4820.07  70.100 13.8 88 190  5 88 190  5     .9  290.9 9999.0 9999.0 9999.0 9999.0    4.0  220.0
  409.09 4820.07  70.100 13.8 88 190  6 88 190  6    1.2  291.1 9999.0 9999.0 9999.0 9999.0    6.0  210.0
  409.09 4820.07  70.100 13.8 88 190  7 88 190  7    1.4  291.4 9999.0 9999.0 9999.0 9999.0    3.0  230.0
  409.09 4820.07  70.100 13.8 88 190  8 88 190  8    1.7  291.9 9999.0 9999.0 9999.0 9999.0    3.0  210.0
  409.09 4820.07  70.100 13.8 88 190  9 88 190  9    2.0  292.3 9999.0 9999.0 9999.0 9999.0    4.0  190.0
  409.09 4820.07  70.100 13.8 88 190 10 88 190 10    1.9  292.3 9999.0 9999.0 9999.0 9999.0    5.0  180.0
  409.09 4820.07  70.100 13.8 88 190 11 88 190 11    2.5  292.9 9999.0 9999.0 9999.0 9999.0    4.0  180.0
  409.09 4820.07  70.100 13.8 88 190 12 88 190 12    2.3  292.6 9999.0 9999.0 9999.0 9999.0    3.0  200.0
  409.09 4820.07  70.100 13.8 88 190 13 88 190 13    2.4  292.8 9999.0 9999.0 9999.0 9999.0    5.0  190.0
  409.09 4820.07  70.100 13.8 88 190 14 88 190 14    2.2  292.9 9999.0 9999.0 9999.0 9999.0    6.0  180.0
  409.09 4820.07  70.100 13.8 88 190 15 88 190 15    3.0  293.4 9999.0 9999.0 9999.0 9999.0    6.0  190.0
  409.09 4820.07  70.100 13.8 88 190 16 88 190 16    2.8  293.3 9999.0 9999.0 9999.0 9999.0    6.0  180.0
  409.09 4820.07  70.100 13.8 88 190 17 88 190 17    2.4  293.0 9999.0 9999.0 9999.0 9999.0    7.0  180.0
  409.09 4820.07  70.100 13.8 88 190 18 88 190 18    2.6  292.9 9999.0 9999.0 9999.0 9999.0    8.0  190.0
  409.09 4820.07  70.100 13.8 88 190 19 88 190 19    2.4  292.6 9999.0 9999.0 9999.0 9999.0    7.0  190.0
  409.09 4820.07  70.100 13.8 88 190 20 88 190 20    2.4  292.3 9999.0 9999.0 9999.0 9999.0    7.0  190.0
  409.09 4820.07  70.100 13.8 88 190 21 88 190 21    2.3  292.1 9999.0 9999.0 9999.0 9999.0    6.0  200.0
  409.09 4820.07  70.100 13.8 88 190 22 88 190 22    2.6  292.1 9999.0 9999.0 9999.0 9999.0    6.0  220.0
  409.09 4820.07  70.100 13.8 88 190 23 88 190 23    3.5  292.6 9999.0 9999.0 9999.0 9999.0    7.0  210.0
  409.09 4820.07  70.100 13.8 88 191  0 88 191  0    2.8  291.9 9999.0 9999.0 9999.0 9999.0    5.0  240.0

